File Name,State,Year,Month,Rows,ANO_CMPT,MUNIC_RES,NASC,PROC_REA,DT_INTER,MUNIC_MOV,IDADE,INSTRU,CNES,RACA_COR,CGC_HOSP,ano_internacao,int_MSAUDCOD,int_RSAUDCOD,int_LATITUDE,int_LONGITUDE,int_REGIAO,int_SIGLA_UF,int_NOME_UF,int_MUNNOMEX,res_SIGLA_UF,res_MUNNOMEX,res_MSAUDCOD,res_RSAUDCOD,res_LATITUDE,res_LONGITUDE,res_REGIAO,def_idade_anos,def_procedimento_realizado,def_rsaud_res,def_rsaud_int,res_uf_CODIGO_UF,res_MUNCOD,def_regiao_int,def_regiao_res,def_uf_int,def_uf_sigla_int,def_uf_res,def_uf_sigla_res,def_municipio_int,def_municipio_res,cod_uf_res,cod_uf_mov,idade_nascimento_anos
ETLSIH.ST_AC_2010_1_t.csv,AC,2010,1,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,,,,,,,,,,,,,
ETLSIH.ST_AC_2010_2_t.csv,AC,2010,2,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,,,,,,,,,,,,,
ETLSIH.ST_AC_2010_3_t.csv,AC,2010,3,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,,,,,,,,,,,,,
ETLSIH.ST_AC_2010_4_t.csv,AC,2010,4,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,,,,,,,,,,,,,
ETLSIH.ST_AC_2010_5_t.csv,AC,2010,5,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,,,,,,,,,,,,,
ETLSIH.ST_AC_2010_6_t.csv,AC,2010,6,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,,,,,,,,,,,,,
ETLSIH.ST_AC_2010_7_t.csv,AC,2010,7,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,,,,,,,,,,,,,
ETLSIH.ST_AC_2010_8_t.csv,AC,2010,8,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,,,,,,,,,,,,,
ETLSIH.ST_AC_2010_9_t.csv,AC,2010,9,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,,,,,,,,,,,,,
ETLSIH.ST_AC_2010_10_t.csv,AC,2010,10,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,,,,,,,,,,,,,
ETLSIH.ST_AC_2010_11_t.csv,AC,2010,11,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,,,,,,,,,,,,,
ETLSIH.ST_AC_2010_12_t.csv,AC,2010,12,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,,,,,,,,,,,,,
ETLSIH.ST_AC_2011_1_t.csv,AC,2011,1,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,,,,,,,,,,,,,
ETLSIH.ST_AC_2011_2_t.csv,AC,2011,2,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,,,,,,,,,,,,,
ETLSIH.ST_AC_2011_3_t.csv,AC,2011,3,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,,,,,,,,,,,,,
ETLSIH.ST_AC_2011_4_t.csv,AC,2011,4,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,,,,,,,,,,,,,
ETLSIH.ST_AC_2011_5_t.csv,AC,2011,5,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,,,,,,,,,,,,,
ETLSIH.ST_AC_2011_6_t.csv,AC,2011,6,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,,,,,,,,,,,,,
ETLSIH.ST_AC_2011_7_t.csv,AC,2011,7,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,,,,,,,,,,,,,
ETLSIH.ST_AC_2011_8_t.csv,AC,2011,8,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,,,,,,,,,,,,,
ETLSIH.ST_AC_2011_9_t.csv,AC,2011,9,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,,,,,,,,,,,,,
ETLSIH.ST_AC_2011_10_t.csv,AC,2011,10,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,,,,,,,,,,,,,
ETLSIH.ST_AC_2011_11_t.csv,AC,2011,11,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,,,,,,,,,,,,,
ETLSIH.ST_AC_2011_12_t.csv,AC,2011,12,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,,,,,,,,,,,,,
ETLSIH.ST_AC_2012_1_t.csv,AC,2012,1,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,,,,,,,,,,,,,
ETLSIH.ST_AC_2012_2_t.csv,AC,2012,2,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,,,,,,,,,,,,,
ETLSIH.ST_AC_2012_3_t.csv,AC,2012,3,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,,,,,,,,,,,,,
ETLSIH.ST_AC_2012_4_t.csv,AC,2012,4,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,,,,,,,,,,,,,
ETLSIH.ST_AC_2012_5_t.csv,AC,2012,5,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,,,,,,,,,,,,,
ETLSIH.ST_AC_2012_6_t.csv,AC,2012,6,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,,,,,,,,,,,,,
ETLSIH.ST_AC_2012_7_t.csv,AC,2012,7,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,,,,,,,,,,,,,
ETLSIH.ST_AC_2012_8_t.csv,AC,2012,8,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,,,,,,,,,,,,,
ETLSIH.ST_AC_2012_9_t.csv,AC,2012,9,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,,,,,,,,,,,,,
ETLSIH.ST_AC_2012_10_t.csv,AC,2012,10,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,,,,,,,,,,,,,
ETLSIH.ST_AC_2012_11_t.csv,AC,2012,11,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,,,,,,,,,,,,,
ETLSIH.ST_AC_2012_12_t.csv,AC,2012,12,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,,,,,,,,,,,,,
ETLSIH.ST_AC_2013_1_t.csv,AC,2013,1,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,,,,,,,,,,,,,
ETLSIH.ST_AC_2013_2_t.csv,AC,2013,2,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,,,,,,,,,,,,,
ETLSIH.ST_AC_2013_3_t.csv,AC,2013,3,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,,,,,,,,,,,,,
ETLSIH.ST_AC_2013_4_t.csv,AC,2013,4,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,,,,,,,,,,,,,
ETLSIH.ST_AC_2013_5_t.csv,AC,2013,5,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,,,,,,,,,,,,,
ETLSIH.ST_AC_2013_6_t.csv,AC,2013,6,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,,,,,,,,,,,,,
ETLSIH.ST_AC_2013_7_t.csv,AC,2013,7,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,,,,,,,,,,,,,
ETLSIH.ST_AC_2013_8_t.csv,AC,2013,8,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,,,,,,,,,,,,,
ETLSIH.ST_AC_2013_9_t.csv,AC,2013,9,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,,,,,,,,,,,,,
ETLSIH.ST_AC_2013_10_t.csv,AC,2013,10,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,,,,,,,,,,,,,
ETLSIH.ST_AC_2013_11_t.csv,AC,2013,11,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,,,,,,,,,,,,,
ETLSIH.ST_AC_2013_12_t.csv,AC,2013,12,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,,,,,,,,,,,,,
ETLSIH.ST_AC_2014_1_t.csv,AC,2014,1,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1169,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,,,,,,,,,,,,,
ETLSIH.ST_AC_2014_2_t.csv,AC,2014,2,915,915,915,915,915,915,915,915,915,915,915,913,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,,,,,,,,,,,,,
ETLSIH.ST_AC_2014_3_t.csv,AC,2014,3,989,989,989,989,989,989,989,989,989,989,989,986,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,,,,,,,,,,,,,
ETLSIH.ST_AC_2014_4_t.csv,AC,2014,4,882,882,882,882,882,882,882,882,882,882,882,880,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,,,,,,,,,,,,,
ETLSIH.ST_AC_2014_5_t.csv,AC,2014,5,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,,,,,,,,,,,,,
ETLSIH.ST_AC_2014_6_t.csv,AC,2014,6,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1064,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,,,,,,,,,,,,,
ETLSIH.ST_AC_2014_7_t.csv,AC,2014,7,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1046,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,,,,,,,,,,,,,
ETLSIH.ST_AC_2014_8_t.csv,AC,2014,8,906,906,906,906,906,906,906,906,906,906,906,901,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,,,,,,,,,,,,,
ETLSIH.ST_AC_2014_9_t.csv,AC,2014,9,936,936,936,936,936,936,936,936,936,936,936,932,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,,,,,,,,,,,,,
ETLSIH.ST_AC_2014_10_t.csv,AC,2014,10,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,,,,,,,,,,,,,
ETLSIH.ST_AC_2014_11_t.csv,AC,2014,11,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,,,,,,,,,,,,,
ETLSIH.ST_AC_2014_12_t.csv,AC,2014,12,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,,,,,,,,,,,,,
ETLSIH.ST_AC_2015_1_t.csv,AC,2015,1,934,934,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,,,,,,,,,,,,,
ETLSIH.ST_AC_2015_2_t.csv,AC,2015,2,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,,,,,,,,,,,,,
ETLSIH.ST_AC_2015_3_t.csv,AC,2015,3,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,,,,,,,,,,,,,
ETLSIH.ST_AC_2015_4_t.csv,AC,2015,4,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,,,,,,,,,,,,,
ETLSIH.ST_AC_2015_5_t.csv,AC,2015,5,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,,,,,,,,,,,,,
ETLSIH.ST_AC_2015_6_t.csv,AC,2015,6,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,,,,,,,,,,,,,
ETLSIH.ST_AC_2015_7_t.csv,AC,2015,7,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,,,,,,,,,,,,,
ETLSIH.ST_AC_2015_8_t.csv,AC,2015,8,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,,,,,,,,,,,,,
ETLSIH.ST_AC_2015_9_t.csv,AC,2015,9,919,919,919,919,919,919,919,919,919,919,919,914,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,,,,,,,,,,,,,
ETLSIH.ST_AC_2015_10_t.csv,AC,2015,10,907,907,907,907,907,907,907,907,907,907,907,905,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,,,,,,,,,,,,,
ETLSIH.ST_AC_2015_11_t.csv,AC,2015,11,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,,,,,,,,,,,,,
ETLSIH.ST_AC_2015_12_t.csv,AC,2015,12,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,,,,,,,,,,,,,
ETLSIH.ST_AC_2016_1_t.csv,AC,2016,1,890,890,890,890,890,890,890,890,890,890,890,889,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,,,,,,,,,,,,,
ETLSIH.ST_AC_2016_2_t.csv,AC,2016,2,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1096,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,,,,,,,,,,,,,
ETLSIH.ST_AC_2016_3_t.csv,AC,2016,3,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,,,,,,,,,,,,,
ETLSIH.ST_AC_2016_4_t.csv,AC,2016,4,786,786,786,786,786,786,786,786,786,786,786,780,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,,,,,,,,,,,,,
ETLSIH.ST_AC_2016_5_t.csv,AC,2016,5,923,923,923,923,923,923,923,923,923,923,923,920,923,923,923,923,923,923,923,923,923,923,923,923,923,923,923,923,923,923,923,923,,,,,,,,,,,,,
ETLSIH.ST_AC_2016_6_t.csv,AC,2016,6,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,,,,,,,,,,,,,
ETLSIH.ST_AC_2016_7_t.csv,AC,2016,7,859,859,859,859,859,859,859,859,859,859,859,857,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,,,,,,,,,,,,,
ETLSIH.ST_AC_2016_8_t.csv,AC,2016,8,975,975,975,975,975,975,975,975,975,975,975,973,975,975,975,975,975,975,975,975,975,975,975,975,975,975,975,975,975,975,975,975,,,,,,,,,,,,,
ETLSIH.ST_AC_2016_9_t.csv,AC,2016,9,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,,,,,,,,,,,,,
ETLSIH.ST_AC_2016_10_t.csv,AC,2016,10,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,,,,,,,,,,,,,
ETLSIH.ST_AC_2016_11_t.csv,AC,2016,11,771,771,771,771,771,771,771,771,771,771,771,770,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,,,,,,,,,,,,,
ETLSIH.ST_AC_2016_12_t.csv,AC,2016,12,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,,,,,,,,,,,,,
ETLSIH.ST_AC_2017_1_t.csv,AC,2017,1,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,,,,,,,,,,,,,
ETLSIH.ST_AC_2017_2_t.csv,AC,2017,2,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,,,,,,,,,,,,,
ETLSIH.ST_AC_2017_3_t.csv,AC,2017,3,898,898,898,898,898,898,898,898,898,898,898,896,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,,,,,,,,,,,,,
ETLSIH.ST_AC_2017_4_t.csv,AC,2017,4,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,,,,,,,,,,,,,
ETLSIH.ST_AC_2017_5_t.csv,AC,2017,5,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,,,,,,,,,,,,,
ETLSIH.ST_AC_2017_6_t.csv,AC,2017,6,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,,,,,,,,,,,,,
ETLSIH.ST_AC_2017_7_t.csv,AC,2017,7,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,,,,,,,,,,,,,
ETLSIH.ST_AC_2017_8_t.csv,AC,2017,8,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,,,,,,,,,,,,,
ETLSIH.ST_AC_2017_9_t.csv,AC,2017,9,927,927,927,927,927,927,927,927,927,927,927,927,927,927,927,927,927,927,927,927,927,927,927,927,927,927,927,927,927,927,927,927,,,,,,,,,,,,,
ETLSIH.ST_AC_2017_10_t.csv,AC,2017,10,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,,,,,,,,,,,,,
ETLSIH.ST_AC_2017_11_t.csv,AC,2017,11,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,,,,,,,,,,,,,
ETLSIH.ST_AC_2017_12_t.csv,AC,2017,12,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,,,,,,,,,,,,,
ETLSIH.ST_AC_2018_1_t.csv,AC,2018,1,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1237,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,,,,,,,,,,,,,
ETLSIH.ST_AC_2018_2_t.csv,AC,2018,2,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,,,,,,,,,,,,,
ETLSIH.ST_AC_2018_3_t.csv,AC,2018,3,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,,,,,,,,,,,,,
ETLSIH.ST_AC_2018_4_t.csv,AC,2018,4,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,,,,,,,,,,,,,
ETLSIH.ST_AC_2018_5_t.csv,AC,2018,5,660,660,660,660,660,660,660,660,660,660,660,658,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,,,,,,,,,,,,,
ETLSIH.ST_AC_2018_6_t.csv,AC,2018,6,690,690,690,690,690,690,690,690,690,690,690,689,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,,,,,,,,,,,,,
ETLSIH.ST_AC_2018_7_t.csv,AC,2018,7,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,,,,,,,,,,,,,
ETLSIH.ST_AC_2018_8_t.csv,AC,2018,8,695,695,695,695,695,695,695,695,695,695,695,689,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,,,,,,,,,,,,,
ETLSIH.ST_AC_2018_9_t.csv,AC,2018,9,607,607,607,607,607,607,607,607,607,607,607,606,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,,,,,,,,,,,,,
ETLSIH.ST_AC_2018_10_t.csv,AC,2018,10,626,626,626,626,626,626,626,626,626,626,626,625,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,,,,,,,,,,,,,
ETLSIH.ST_AC_2018_11_t.csv,AC,2018,11,490,490,490,490,490,490,490,490,490,490,490,488,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,,,,,,,,,,,,,
ETLSIH.ST_AC_2018_12_t.csv,AC,2018,12,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,,,,,,,,,,,,,
ETLSIH.ST_AC_2019_1_t.csv,AC,2019,1,458,458,458,458,458,458,458,458,458,458,458,457,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,,,,,,,,,,,,,
ETLSIH.ST_AC_2019_2_t.csv,AC,2019,2,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,,,,,,,,,,,,,
ETLSIH.ST_AC_2019_3_t.csv,AC,2019,3,710,710,710,710,710,710,710,710,710,710,710,709,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,,,,,,,,,,,,,
ETLSIH.ST_AC_2019_4_t.csv,AC,2019,4,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,,,,,,,,,,,,,
ETLSIH.ST_AC_2019_5_t.csv,AC,2019,5,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,,,,,,,,,,,,,
ETLSIH.ST_AC_2019_6_t.csv,AC,2019,6,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,,,,,,,,,,,,,
ETLSIH.ST_AC_2019_7_t.csv,AC,2019,7,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,,,,,,,,,,,,,
ETLSIH.ST_AC_2019_8_t.csv,AC,2019,8,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,,,,,,,,,,,,,
ETLSIH.ST_AC_2019_9_t.csv,AC,2019,9,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,,,,,,,,,,,,,
ETLSIH.ST_AC_2019_10_t.csv,AC,2019,10,783,783,783,783,783,783,783,783,783,783,783,778,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,,,,,,,,,,,,,
ETLSIH.ST_AC_2019_11_t.csv,AC,2019,11,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,,,,,,,,,,,,,
